t,u,v,w,cor_u,cor_v,cor_w
0.02,0.3093,-0.0332,-0.0236,95.0,82.0,80.0
0.03,0.3298,-0.0156,-0.0236,82.5,80.0,80.0
0.04,0.3298,-0.0156,-0.0236,82.5,80.0,80.0
0.05,0.3298,-0.0156,-0.0236,82.5,80.0,80.0
0.06,0.3298,-0.0156,-0.0236,82.5,80.0,80.0
0.07,0.3298,-0.0156,-0.0236,82.5,80.0,80.0
0.08,0.3298,-0.0156,-0.0236,82.5,80.0,80.0
0.09,0.3503,0.002,-0.0236,70.0,78.0,80.0
0.1,0.23545,-0.0027,-0.0236,71.0,72.0,80.0
0.11,0.23545,0.00745,-0.0236,71.0,74.0,80.0
0.12,0.23545,0.00745,-0.0236,71.0,74.0,80.0
0.13,0.1206,0.0176,-0.0236,72.0,76.0,80.0
0.14,0.3309,-0.018549999999999997,-0.0236,75.0,78.5,80.0
0.15,0.3839,-0.0547,-0.0236,73.0,81.0,80.0
0.16,0.39325,-0.0656,-0.0236,83.5,77.0,80.0
0.17,0.39325,-0.011200000000000002,-0.0236,83.5,74.5,80.0
0.18,0.39325,0.0432,-0.0236,83.5,72.0,80.0
0.19,0.39325,-0.0295,-0.0236,83.5,76.0,80.0
0.2,0.39325,-0.02135,-0.0236,83.5,77.0,80.0
0.21,0.39325,-0.0132,-0.0236,83.5,78.0,80.0
0.22,0.4026,-0.03,-0.01205,94.0,90.0,78.0
0.23,0.1278,-0.017249999999999998,-0.01205,77.0,92.5,78.0
0.24,0.23225,-0.017249999999999998,-0.01205,75.0,92.5,78.0
0.25,0.23225,-0.017249999999999998,-0.01205,75.0,92.5,78.0
0.26,0.23225,-0.017249999999999998,-0.0005,75.0,92.5,76.0
0.27,0.3367,-0.017249999999999998,-0.0098,73.0,92.5,77.0
0.28,0.3397,-0.017249999999999998,-0.0098,75.0,92.5,77.0
0.29,0.3397,-0.017249999999999998,-0.0098,75.0,92.5,77.0
0.3,0.3397,-0.017249999999999998,-0.0098,75.0,92.5,77.0
0.31,0.3397,-0.017249999999999998,-0.0098,75.0,92.5,77.0
0.32,0.3427,-0.017249999999999998,-0.0098,77.0,92.5,77.0
0.33,0.29265,-0.017249999999999998,-0.0098,74.0,92.5,77.0
0.34,0.29265,-0.017249999999999998,-0.0098,74.0,92.5,77.0
0.35,0.2426,-0.017249999999999998,-0.0098,71.0,92.5,77.0
0.36,0.1861,-0.017249999999999998,-0.0098,71.0,92.5,77.0
0.37,0.1861,-0.017249999999999998,-0.0098,71.0,92.5,77.0
0.38,0.1296,-0.017249999999999998,-0.0098,71.0,92.5,77.0
0.39,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.4,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.41,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.42,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.43,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.44,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.45,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.46,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.47,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.48,0.24939999999999998,-0.017249999999999998,-0.0098,75.5,92.5,77.0
0.49,0.24939999999999998,-0.017249999999999998,-0.0191,75.5,92.5,78.0
0.5,0.3692,-0.017249999999999998,-0.02015,80.0,92.5,75.0
0.51,0.34995,-0.017249999999999998,-0.02015,78.0,92.5,75.0
0.52,0.34995,-0.0045,-0.0212,78.0,95.0,72.0
0.53,0.34995,-0.0036499999999999996,-0.021400000000000002,78.0,83.5,71.5
0.54,0.34995,-0.0028,-0.021400000000000002,78.0,72.0,71.5
0.55,0.34995,0.0023,-0.021400000000000002,78.0,74.5,71.5
0.56,0.34995,0.0074,-0.021400000000000002,78.0,77.0,71.5
0.57,0.34995,-0.0105,-0.021400000000000002,78.0,70.0,71.5
0.58,0.34995,-0.0588,-0.021400000000000002,78.0,71.0,71.5
0.59,0.3307,-0.0068,-0.021400000000000002,76.0,81.0,71.5
0.6,0.34304999999999997,0.0036,-0.021400000000000002,73.0,74.0,71.5
0.61,0.34304999999999997,-0.00295,-0.021400000000000002,73.0,74.5,71.5
0.62,0.34304999999999997,-0.00295,-0.021400000000000002,73.0,74.5,71.5
0.63,0.34304999999999997,-0.00295,-0.021400000000000002,73.0,74.5,71.5
0.64,0.34304999999999997,-0.00295,-0.021400000000000002,73.0,74.5,71.5
0.65,0.34304999999999997,-0.00295,-0.021400000000000002,73.0,74.5,71.5
0.66,0.34304999999999997,-0.0095,-0.021400000000000002,73.0,75.0,71.5
0.67,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.68,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.69,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.7,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.71,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.72,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.73,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.74,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.75,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.76,0.34304999999999997,0.003450000000000001,-0.021400000000000002,73.0,78.0,71.5
0.77,0.34304999999999997,0.0164,-0.021400000000000002,73.0,81.0,71.5
0.78,0.34304999999999997,-0.0139,-0.021400000000000002,73.0,74.0,71.5
0.79,0.3554,-0.045349999999999994,-0.021400000000000002,70.0,76.0,71.5
0.8,0.3065,-0.045349999999999994,-0.021400000000000002,74.0,76.0,71.5
0.81,0.3065,-0.045349999999999994,-0.021400000000000002,74.0,76.0,71.5
0.82,0.3065,-0.045349999999999994,-0.021400000000000002,74.0,76.0,71.5
0.83,0.3065,-0.0768,-0.021400000000000002,74.0,78.0,71.5
0.84,0.3065,-0.051399999999999994,-0.021400000000000002,74.0,83.0,71.5
0.85,0.3065,-0.051399999999999994,-0.021400000000000002,74.0,83.0,71.5
0.86,0.3065,-0.051399999999999994,-0.021400000000000002,74.0,83.0,71.5
0.87,0.3065,-0.051399999999999994,-0.021400000000000002,74.0,83.0,71.5
0.88,0.3065,-0.051399999999999994,-0.021400000000000002,74.0,83.0,71.5
0.89,0.3065,-0.026,-0.0216,74.0,88.0,71.0
0.9,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.91,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.92,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.93,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.94,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.95,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.96,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.97,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.98,0.3065,0.0037,-0.0098,74.0,84.0,78.5
0.99,0.3065,0.0037,-0.0098,74.0,84.0,78.5
1.0,0.3065,0.0037,-0.0098,74.0,84.0,78.5
1.01,0.3065,0.0334,-0.0098,74.0,80.0,78.5
1.02,0.2576,0.019799999999999998,-0.0098,78.0,77.0,78.5
1.03,0.3009,0.019799999999999998,-0.0098,79.0,77.0,78.5
1.04,0.3009,0.019799999999999998,-0.0098,79.0,77.0,78.5
1.05,0.3009,0.019799999999999998,-0.0098,79.0,77.0,78.5
1.06,0.3009,0.019799999999999998,-0.0098,79.0,77.0,78.5
1.07,0.3009,0.0062,-0.0098,79.0,74.0,78.5
1.08,0.3009,-0.0009000000000000002,-0.0098,79.0,79.0,78.5
1.09,0.3442,-0.008,0.002,80.0,84.0,86.0
1.1,0.3035,0.0251,-0.0394,79.0,77.0,79.0
1.11,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.12,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.13,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.14,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.15,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.16,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.17,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.18,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.19,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.2,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.21,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.22,0.3154,0.0251,-0.0394,75.0,77.0,79.0
1.23,0.3273,0.0251,-0.0394,71.0,77.0,79.0
1.24,0.2702,0.0251,-0.0394,73.5,77.0,79.0
1.25,0.2702,0.0251,-0.0394,73.5,77.0,79.0
1.26,0.2131,0.0251,-0.0394,76.0,77.0,79.0
1.27,0.2616,0.0251,-0.0394,79.0,77.0,79.0
1.28,0.2616,0.0251,-0.0394,79.0,77.0,79.0
1.29,0.2616,0.0582,-0.0394,79.0,70.0,79.0
1.3,0.3101,0.048350000000000004,-0.0394,82.0,72.0,79.0
1.31,0.36055,0.048350000000000004,-0.0394,76.0,72.0,79.0
1.32,0.36055,0.048350000000000004,-0.0394,76.0,72.0,79.0
1.33,0.36055,0.048350000000000004,-0.0394,76.0,72.0,79.0
1.34,0.411,0.0385,-0.0394,70.0,74.0,79.0
1.35,0.37405,0.0408,-0.0394,72.5,75.0,79.0
1.36,0.37405,0.0408,-0.0394,72.5,75.0,79.0
1.37,0.37405,0.0431,-0.0394,72.5,76.0,79.0
1.38,0.37405,0.0052,-0.0394,72.5,73.5,79.0
1.39,0.37405,-0.0327,-0.0394,72.5,71.0,79.0
1.4,0.37405,-0.0208,-0.0394,72.5,75.0,79.0
1.41,0.37405,-0.0208,-0.0394,72.5,75.0,79.0
1.42,0.37405,-0.0208,-0.0808,72.5,75.0,72.0
1.43,0.37405,-0.0208,-0.0322,72.5,75.0,73.0
1.44,0.37405,-0.0208,-0.0322,72.5,75.0,73.0
1.45,0.37405,-0.0208,-0.0322,72.5,75.0,73.0
1.46,0.37405,-0.0208,-0.0322,72.5,75.0,73.0
1.47,0.37405,-0.0089,-0.0322,72.5,79.0,73.0
1.48,0.37405,-0.0226,-0.0322,72.5,79.5,73.0
1.49,0.37405,-0.0363,-0.0322,72.5,80.0,73.0
1.5,0.37405,-0.0446,-0.0322,72.5,79.0,73.0
1.51,0.37405,-0.0446,-0.0322,72.5,79.0,73.0
1.52,0.37405,-0.0446,-0.0322,72.5,79.0,73.0
1.53,0.37405,-0.0446,-0.0322,72.5,79.0,73.0
1.54,0.37405,-0.0529,-0.0322,72.5,78.0,73.0
1.55,0.37405,0.0239,-0.0322,72.5,81.0,73.0
1.56,0.37405,-0.0391,-0.0322,72.5,96.0,73.0
1.57,0.37405,-0.0233,-0.0322,72.5,94.0,73.0
1.58,0.37405,-0.0233,-0.0322,72.5,94.0,73.0
1.59,0.37405,-0.0233,-0.0322,72.5,94.0,73.0
1.6,0.37405,-0.0233,-0.0322,72.5,94.0,73.0
1.61,0.37405,-0.0233,-0.0322,72.5,94.0,73.0
1.62,0.3371,-0.0233,-0.0322,75.0,94.0,73.0
1.63,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.64,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.65,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.66,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.67,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.68,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.69,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.7,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.71,0.30425,-0.0233,-0.0322,79.0,94.0,73.0
1.72,0.30425,-0.0075,-0.0322,79.0,92.0,73.0
1.73,0.30425,-0.0094,-0.0322,79.0,82.0,73.0
1.74,0.2714,-0.0978,-0.0322,83.0,74.0,73.0
1.75,0.41835,-0.0415,0.0164,77.5,73.0,74.0
1.76,0.41835,-0.08360000000000001,0.005900000000000001,77.5,72.5,75.0
1.77,0.41835,-0.1257,0.005900000000000001,77.5,72.0,75.0
1.78,0.5653,-0.04865,0.005900000000000001,72.0,80.5,75.0
1.79,0.47555000000000003,-0.04865,0.005900000000000001,75.5,80.5,75.0
1.8,0.47555000000000003,-0.04865,0.005900000000000001,75.5,80.5,75.0
1.81,0.47555000000000003,-0.04865,0.005900000000000001,75.5,80.5,75.0
1.82,0.3858,-0.04865,0.005900000000000001,79.0,80.5,75.0
1.83,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.84,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.85,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.86,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.87,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.88,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.89,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.9,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.91,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.92,0.4049,-0.04865,0.005900000000000001,83.0,80.5,75.0
1.93,0.4049,0.0284,0.005900000000000001,83.0,89.0,75.0
1.94,0.4049,0.012100000000000001,0.005900000000000001,83.0,85.5,75.0
1.95,0.4049,0.012100000000000001,0.005900000000000001,83.0,85.5,75.0
1.96,0.4049,-0.0042,0.005900000000000001,83.0,82.0,75.0
1.97,0.4049,-0.0141,0.005900000000000001,83.0,81.0,75.0
1.98,0.4049,-0.01435,0.005900000000000001,83.0,78.5,75.0
1.99,0.4049,-0.01435,0.005900000000000001,83.0,78.5,75.0
2.0,0.4049,-0.01435,0.005900000000000001,83.0,78.5,75.0
2.01,0.4049,-0.01435,0.005900000000000001,83.0,78.5,75.0
2.02,0.4049,-0.01435,0.005900000000000001,83.0,78.5,75.0
2.03,0.4049,-0.01435,0.005900000000000001,83.0,78.5,75.0
2.04,0.4049,-0.0146,0.005900000000000001,83.0,76.0,75.0
2.05,0.4049,-0.011949999999999999,0.005900000000000001,83.0,81.0,75.0
2.06,0.4049,-0.011949999999999999,0.005900000000000001,83.0,81.0,75.0
2.07,0.424,-0.011949999999999999,0.005900000000000001,87.0,81.0,75.0
2.08,0.4528,-0.0093,0.005900000000000001,74.0,86.0,75.0
2.09,0.41855,-0.0449,0.005900000000000001,81.0,72.0,75.0
2.1,0.41855,-0.0063500000000000015,0.005900000000000001,81.0,75.5,75.0
2.11,0.41855,-0.0063500000000000015,0.005900000000000001,81.0,75.5,75.0
2.12,0.41855,-0.0063500000000000015,0.005900000000000001,81.0,75.5,75.0
2.13,0.41855,-0.0063500000000000015,0.005900000000000001,81.0,75.5,75.0
2.14,0.41855,-0.0063500000000000015,0.005900000000000001,81.0,75.5,75.0
2.15,0.41855,-0.0063500000000000015,0.005900000000000001,81.0,75.5,75.0
2.16,0.41855,-0.0063500000000000015,0.005900000000000001,81.0,75.5,75.0
2.17,0.3843,0.0322,-0.0046,88.0,79.0,76.0
2.18,0.34014999999999995,0.0167,-0.018349999999999998,80.5,85.0,83.5
2.19,0.34014999999999995,0.0012,-0.018349999999999998,80.5,91.0,83.5
2.2,0.34014999999999995,-0.00025,-0.018349999999999998,80.5,89.5,83.5
2.21,0.34014999999999995,-0.00025,-0.018349999999999998,80.5,89.5,83.5
2.22,0.34014999999999995,-0.00025,-0.018349999999999998,80.5,89.5,83.5
2.23,0.34014999999999995,-0.00025,-0.018349999999999998,80.5,89.5,83.5
2.24,0.34014999999999995,-0.00025,-0.018349999999999998,80.5,89.5,83.5
2.25,0.296,-0.00025,-0.018349999999999998,73.0,89.5,83.5
2.26,0.6311,-0.00025,-0.018349999999999998,78.0,89.5,83.5
2.27,0.50785,-0.00025,-0.018349999999999998,76.5,89.5,83.5
2.28,0.50785,-0.00025,-0.018349999999999998,76.5,89.5,83.5
2.29,0.50785,-0.00025,-0.018349999999999998,76.5,89.5,83.5
2.3,0.50785,-0.00025,-0.018349999999999998,76.5,89.5,83.5
2.31,0.3846,-0.0017,-0.018349999999999998,75.0,88.0,83.5
2.32,0.41400000000000003,-0.0226,-0.018349999999999998,83.5,80.5,83.5
2.33,0.41400000000000003,-0.0435,-0.018349999999999998,83.5,73.0,83.5
2.34,0.41400000000000003,-0.03035,-0.018349999999999998,83.5,73.0,83.5
2.35,0.41400000000000003,-0.0172,-0.018349999999999998,83.5,73.0,83.5
2.36,0.41400000000000003,0.004,-0.018349999999999998,83.5,71.5,83.5
2.37,0.41400000000000003,0.004,-0.018349999999999998,83.5,71.5,83.5
2.38,0.41400000000000003,0.0252,-0.018349999999999998,83.5,70.0,83.5
2.39,0.41400000000000003,0.019549999999999998,-0.018349999999999998,83.5,70.5,83.5
2.4,0.41400000000000003,0.019549999999999998,-0.018349999999999998,83.5,70.5,83.5
2.41,0.41400000000000003,0.019549999999999998,-0.018349999999999998,83.5,70.5,83.5
2.42,0.41400000000000003,0.019549999999999998,-0.018349999999999998,83.5,70.5,83.5
2.43,0.41400000000000003,0.0139,-0.018349999999999998,83.5,71.0,83.5
2.44,0.41400000000000003,-0.0017499999999999998,-0.018349999999999998,83.5,81.5,83.5
2.45,0.41400000000000003,-0.0017499999999999998,-0.018349999999999998,83.5,81.5,83.5
2.46,0.4434,-0.0174,-0.0321,92.0,92.0,91.0
2.47,0.3782,0.011349999999999999,-0.017499999999999998,92.0,83.0,82.5
2.48,0.3837,0.011349999999999999,-0.017499999999999998,83.5,83.0,82.5
2.49,0.3837,0.011349999999999999,-0.017499999999999998,83.5,83.0,82.5
2.5,0.3837,0.0401,-0.017499999999999998,83.5,74.0,82.5
2.51,0.3837,0.018799999999999997,-0.017499999999999998,83.5,72.5,82.5
2.52,0.3892,0.018799999999999997,-0.017499999999999998,75.0,72.5,82.5
2.53,0.4168,0.018799999999999997,-0.017499999999999998,74.0,72.5,82.5
2.54,0.4168,-0.0025,-0.017499999999999998,74.0,71.0,82.5
2.55,0.4444,-0.0324,-0.017499999999999998,73.0,75.0,82.5
2.56,0.42945,-0.0324,-0.017499999999999998,78.5,75.0,82.5
2.57,0.4145,-0.0324,-0.017499999999999998,84.0,75.0,82.5
2.58,0.3473,-0.0324,-0.017499999999999998,79.0,75.0,82.5
2.59,0.402,-0.0324,-0.017499999999999998,76.5,75.0,82.5
2.6,0.402,-0.0324,-0.017499999999999998,76.5,75.0,82.5
2.61,0.4567,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.62,0.3794,-0.0324,-0.017499999999999998,72.0,75.0,82.5
2.63,0.5844,-0.0324,-0.017499999999999998,70.0,75.0,82.5
2.64,0.50075,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.65,0.50075,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.66,0.50075,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.67,0.50075,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.68,0.50075,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.69,0.50075,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.7,0.50075,-0.0324,-0.017499999999999998,74.0,75.0,82.5
2.71,0.50075,-0.0623,-0.017499999999999998,74.0,79.0,82.5
2.72,0.4171,-0.0277,-0.017499999999999998,78.0,82.0,82.5
2.73,0.4225,-0.0467,-0.017499999999999998,86.0,80.0,82.5
2.74,0.4159,-0.0135,-0.017499999999999998,89.0,79.0,82.5
2.75,0.44475,-0.0135,-0.017499999999999998,82.5,79.0,82.5
2.76,0.44475,-0.0135,-0.017499999999999998,82.5,79.0,82.5
2.77,0.44475,-0.0135,-0.017499999999999998,82.5,79.0,82.5
2.78,0.44475,-0.0135,-0.017499999999999998,82.5,79.0,82.5
2.79,0.44475,-0.0135,-0.017499999999999998,82.5,79.0,82.5
2.8,0.4736,-0.0135,-0.017499999999999998,76.0,79.0,82.5
2.81,0.5027,-0.0135,-0.017499999999999998,80.0,79.0,82.5
2.82,0.2203,-0.0135,-0.017499999999999998,75.0,79.0,82.5
2.83,0.32355,-0.0135,-0.017499999999999998,79.0,79.0,82.5
2.84,0.32355,-0.0135,-0.017499999999999998,79.0,79.0,82.5
2.85,0.32355,-0.0135,-0.017499999999999998,79.0,79.0,82.5
2.86,0.4268,0.0197,-0.017499999999999998,83.0,78.0,82.5
2.87,0.45445,0.0027999999999999995,-0.017499999999999998,78.5,75.5,82.5
2.88,0.4821,0.0027999999999999995,-0.017499999999999998,74.0,75.5,82.5
2.89,0.48575,0.0027999999999999995,-0.017499999999999998,73.0,75.5,82.5
2.9,0.48575,0.0027999999999999995,-0.017499999999999998,73.0,75.5,82.5
2.91,0.48575,0.0027999999999999995,-0.017499999999999998,73.0,75.5,82.5
2.92,0.48575,0.0027999999999999995,-0.017499999999999998,73.0,75.5,82.5
2.93,0.48575,0.0027999999999999995,-0.017499999999999998,73.0,75.5,82.5
2.94,0.48575,0.0027999999999999995,-0.017499999999999998,73.0,75.5,82.5
2.95,0.48575,0.0027999999999999995,-0.017499999999999998,73.0,75.5,82.5
2.96,0.4894,0.0027999999999999995,-0.017499999999999998,72.0,75.5,82.5
2.97,0.4569,0.0027999999999999995,-0.017499999999999998,71.0,75.5,82.5
2.98,0.42464999999999997,-0.0141,-0.017499999999999998,74.0,73.0,82.5
2.99,0.42464999999999997,0.0020500000000000006,-0.017499999999999998,74.0,72.0,82.5
3.0,0.42464999999999997,0.0020500000000000006,-0.017499999999999998,74.0,72.0,82.5
3.01,0.42464999999999997,0.0020500000000000006,-0.017499999999999998,74.0,72.0,82.5
3.02,0.42464999999999997,0.0020500000000000006,-0.017499999999999998,74.0,72.0,82.5
3.03,0.42464999999999997,0.0020500000000000006,-0.017499999999999998,74.0,72.0,82.5
3.04,0.3924,0.0020500000000000006,-0.017499999999999998,77.0,72.0,82.5
3.05,0.4131,0.0020500000000000006,-0.017499999999999998,83.0,72.0,82.5
3.06,0.4046,0.0020500000000000006,-0.017499999999999998,75.0,72.0,82.5
3.07,0.4096,0.0020500000000000006,-0.017499999999999998,75.0,72.0,82.5
3.08,0.4146,0.0020500000000000006,-0.017499999999999998,75.0,72.0,82.5
3.09,0.6224,0.0182,-0.017499999999999998,72.0,71.0,82.5
3.1,0.49949999999999994,0.00875,-0.017499999999999998,78.5,72.5,82.5
3.11,0.3766,0.00875,-0.017499999999999998,85.0,72.5,82.5
3.12,0.41525,0.00875,-0.017499999999999998,84.5,72.5,82.5
3.13,0.41525,0.00875,-0.017499999999999998,84.5,72.5,82.5
3.14,0.4539,0.00875,-0.017499999999999998,84.0,72.5,82.5
3.15,0.47115,0.00875,-0.017499999999999998,77.5,72.5,82.5
3.16,0.47115,0.00875,-0.017499999999999998,77.5,72.5,82.5
3.17,0.4884,-0.0007,-0.017499999999999998,71.0,74.0,82.5
3.18,0.5014,0.005050000000000001,-0.017499999999999998,73.5,81.0,82.5
3.19,0.5014,0.005050000000000001,-0.017499999999999998,73.5,81.0,82.5
3.2,0.5014,0.005050000000000001,-0.017499999999999998,73.5,81.0,82.5
3.21,0.5014,0.005050000000000001,-0.017499999999999998,73.5,81.0,82.5
3.22,0.5014,0.005050000000000001,-0.017499999999999998,73.5,81.0,82.5
3.23,0.5014,0.005050000000000001,-0.017499999999999998,73.5,81.0,82.5
3.24,0.5014,0.0108,-0.017499999999999998,73.5,88.0,82.5
3.25,0.5014,-0.014150000000000001,-0.017499999999999998,73.5,88.5,82.5
3.26,0.5014,-0.014150000000000001,-0.017499999999999998,73.5,88.5,82.5
3.27,0.5014,-0.014150000000000001,-0.017499999999999998,73.5,88.5,82.5
3.28,0.5144,-0.014150000000000001,-0.017499999999999998,76.0,88.5,82.5
3.29,0.603,-0.0391,-0.017499999999999998,83.0,89.0,82.5
3.3,0.51265,-0.0441,-0.017499999999999998,87.5,85.0,82.5
3.31,0.51265,-0.0441,-0.0029,87.5,85.0,74.0
3.32,0.4223,-0.0491,-0.012199999999999999,92.0,81.0,78.0
3.33,0.41905000000000003,-0.02565,-0.012199999999999999,82.0,87.5,78.0
3.34,0.41905000000000003,-0.02565,-0.012199999999999999,82.0,87.5,78.0
3.35,0.41905000000000003,-0.02565,-0.012199999999999999,82.0,87.5,78.0
3.36,0.41905000000000003,-0.02565,-0.012199999999999999,82.0,87.5,78.0
3.37,0.41905000000000003,-0.0022,-0.012199999999999999,82.0,94.0,78.0
3.38,0.41905000000000003,0.0505,-0.012199999999999999,82.0,74.0,78.0
3.39,0.4158,0.03175,-0.012199999999999999,72.0,81.0,78.0
3.4,0.50805,0.03175,-0.012199999999999999,71.5,81.0,78.0
3.41,0.50805,0.03175,-0.012199999999999999,71.5,81.0,78.0
3.42,0.6003,0.03175,-0.012199999999999999,71.0,81.0,78.0
3.43,0.5376,0.03175,-0.012199999999999999,78.0,81.0,78.0
3.44,0.5376,0.013,-0.0215,78.0,88.0,82.0
3.45,0.4749,-0.0047,-0.0334,85.0,83.0,73.0
3.46,0.3227,-0.009600000000000001,-0.0252,74.0,77.5,79.0
3.47,0.4033,-0.0145,-0.0252,79.5,72.0,79.0
3.48,0.4033,0.01965,-0.0252,79.5,71.0,79.0
3.49,0.4033,0.01965,-0.0252,79.5,71.0,79.0
3.5,0.4033,0.0538,-0.0252,79.5,70.0,79.0
3.51,0.4839,0.0123,-0.0252,85.0,71.0,79.0
3.52,0.5327,0.008,-0.0252,71.0,75.0,79.0
3.53,0.5462499999999999,0.008,-0.0252,76.0,75.0,79.0
3.54,0.5462499999999999,0.0037,-0.0252,76.0,79.0,79.0
3.55,0.5598,-0.011449999999999998,-0.0252,81.0,75.5,79.0
3.56,0.55745,-0.011449999999999998,-0.0252,78.5,75.5,79.0
3.57,0.55745,-0.0266,-0.0252,78.5,72.0,79.0
3.58,0.55745,-0.01825,-0.0252,78.5,77.0,79.0
3.59,0.55745,-0.01825,-0.0252,78.5,77.0,79.0
3.6,0.5551,-0.01825,-0.0252,76.0,77.0,79.0
3.61,0.50705,-0.01825,-0.0252,76.5,77.0,79.0
3.62,0.459,-0.01825,-0.0252,77.0,77.0,79.0
3.63,0.3782,-0.01825,-0.0252,79.0,77.0,79.0
3.64,0.3782,-0.01825,-0.0252,79.0,77.0,79.0
3.65,0.3782,-0.01825,-0.0252,79.0,77.0,79.0
3.66,0.3782,-0.0099,-0.0252,79.0,82.0,79.0
3.67,0.3782,-0.0788,-0.0252,79.0,71.0,79.0
3.68,0.3782,-0.043899999999999995,-0.0252,79.0,73.0,79.0
3.69,0.3782,-0.043899999999999995,-0.0252,79.0,73.0,79.0
3.7,0.3782,-0.043899999999999995,-0.0252,79.0,73.0,79.0
3.71,0.3782,-0.043899999999999995,-0.0252,79.0,73.0,79.0
3.72,0.3782,-0.009,-0.0252,79.0,75.0,79.0
3.73,0.3782,0.0214,-0.0252,79.0,74.0,79.0
3.74,0.2974,0.050050000000000004,-0.0252,81.0,73.0,79.0
3.75,0.35455000000000003,0.050050000000000004,-0.0252,76.0,73.0,79.0
3.76,0.35455000000000003,0.050050000000000004,-0.0252,76.0,73.0,79.0
3.77,0.35455000000000003,0.050050000000000004,-0.0252,76.0,73.0,79.0
3.78,0.35455000000000003,0.050050000000000004,-0.0252,76.0,73.0,79.0
3.79,0.35455000000000003,0.050050000000000004,-0.0252,76.0,73.0,79.0
3.8,0.35455000000000003,0.050050000000000004,-0.0252,76.0,73.0,79.0
