Freq,Amplitude
0.0,0.7256076025341791
0.03337783711615487,0.030983392218308755
0.06675567423230974,0.02262829643568492
0.10013351134846461,0.004662416100247476
0.13351134846461948,0.010689682464832682
0.16688918558077437,0.0216887656288038
0.20026702269692923,0.015023668094593018
0.23364485981308408,0.02176006517453548
0.26702269692923897,0.01483139551605554
0.30040053404539385,0.003771836742300028
0.33377837116154874,0.006468348000274308
0.36715620827770357,0.008592718199964688
0.40053404539385845,0.0037305909570925703
0.43391188251001334,0.019159648482416785
0.46728971962616817,0.015458775367455815
0.5006675567423231,0.00598264626267457
0.5340453938584779,0.009744890312990499
0.5674232309746328,0.00930524806484383
0.6008010680907877,0.012643318352026686
0.6341789052069425,0.0036206233343927074
0.6675567423230975,0.008770848252377703
0.7009345794392523,0.008077035658165449
0.7343124165554071,0.012026351656395998
0.7676902536715621,0.004877426394709519
0.8010680907877169,0.014115711311603791
0.8344459279038717,0.006408025023171154
0.8678237650200267,0.010381336798589925
0.9012016021361815,0.003306140221431906
0.9345794392523363,0.003085005416111668
0.9679572763684913,0.001895548896108004
1.0013351134846462,0.006615398006914916
1.034712950600801,0.0022300850375317587
1.0680907877169559,0.0037778243557728183
1.1014686248331107,0.003243461316686024
1.1348464619492655,0.004782782330217099
1.1682242990654206,0.0036924843731145104
1.2016021361815754,0.015808319482963577
1.2349799732977302,0.017726223411017743
1.268357810413885,0.012412364178169755
1.30173564753004,0.004111754197458395
1.335113484646195,0.00250289094353217
1.3684913217623498,0.01325642674427665
1.4018691588785046,0.005370261355034234
1.4352469959946594,0.006443468094739578
1.4686248331108143,0.009844744369250777
1.502002670226969,0.0044213702205277
1.5353805073431241,0.012559584788609898
1.568758344459279,0.003140024972763352
1.6021361815754338,0.003983192820717623
1.6355140186915886,0.0031875640416708503
1.6688918558077435,0.0037994715137168564
1.7022696929238985,0.004453277483409736
1.7356475300400533,0.0011528584962482175
1.7690253671562082,0.004708020512046534
1.802403204272363,0.004858741916373083
1.8357810413885178,0.007925883090073258
1.8691588785046727,0.0009204965716463794
1.9025367156208277,0.0036265643151797717
1.9359145527369825,0.007413963218432779
1.9692923898531374,0.0022742497049995244
2.0026702269692924,0.014846389745018632
2.0360480640854473,0.001645843044837061
2.069425901201602,0.009705129319069151
2.102803738317757,0.00454538994916697
2.1361815754339117,0.004889452207259206
2.1695594125500666,0.0033706762098822713
2.2029372496662214,0.0024827189444068154
2.2363150867823762,0.008551448029617447
2.269692923898531,0.007577566531222654
2.303070761014686,0.0033155682714832487
2.336448598130841,0.01039811309835637
2.369826435246996,0.008635710184440263
2.403204272363151,0.004606665752571171
2.4365821094793056,0.008550312517817332
2.4699599465954605,0.005082818571427803
2.5033377837116153,0.0023948364654870677
2.53671562082777,0.004285250368135335
2.570093457943925,0.007521038284142657
